in s,C1 in V
-3.5808426E+00,-6.37324E-02
-3.5807508E+00,2.31816E-02
-3.5806590E+00,5.63848E-02
-3.5805672E+00,4.46660E-02
-3.5804754E+00,-5.73848E-02
-3.5803836E+00,8.04492E-03
-3.5802918E+00,-5.05488E-02
-3.5802000E+00,-5.05488E-02
-3.5801082E+00,5.88262E-02
-3.5800164E+00,6.46855E-02
-3.5799246E+00,3.05059E-02
-3.5798328E+00,-7.20332E-02
-3.5797410E+00,-5.34785E-02
-3.5796492E+00,3.00176E-02
-3.5795574E+00,5.73613E-02
-3.5794656E+00,7.10332E-02
-3.5793738E+00,7.15215E-02
-3.5792820E+00,3.65039E-03
-3.5791902E+00,-3.83418E-02
-3.5790984E+00,-8.81465E-02
-3.5790066E+00,-8.81465E-02
-3.5789148E+00,-4.56660E-02
-3.5788230E+00,3.16211E-03
-3.5787312E+00,6.85918E-02
-3.5786394E+00,-6.11523E-03
-3.5785476E+00,-6.71504E-02
-3.5784558E+00,-5.39668E-02
-3.5783640E+00,4.85723E-02
-3.5782722E+00,3.29473E-02
-3.5781804E+00,-9.00996E-02
-3.5780886E+00,3.92949E-02
-3.5779968E+00,5.98027E-02
-3.5779050E+00,-4.51777E-02
-3.5778132E+00,-6.37324E-02
-3.5777214E+00,2.46465E-02
-3.5776296E+00,5.68730E-02
-3.5775378E+00,5.34551E-02
-3.5774460E+00,-3.24824E-02
-3.5773542E+00,-8.47285E-02
-3.5772624E+00,1.34160E-02
-3.5771706E+00,3.63652E-02
-3.5770788E+00,-4.76191E-02
-3.5769870E+00,2.90410E-02
-3.5768952E+00,8.03105E-02
-3.5768034E+00,-5.88496E-02
-3.5767116E+00,-3.10176E-02
-3.5766198E+00,-4.02949E-02
-3.5765280E+00,-5.68965E-02
-3.5764362E+00,-8.66816E-02
-3.5763444E+00,-8.37520E-02
-3.5762526E+00,-7.25215E-02
-3.5761608E+00,-4.02949E-02
-3.5760690E+00,-8.47285E-02
-3.5759772E+00,-8.76582E-02
-3.5758854E+00,-5.54316E-02
-3.5757936E+00,-1.72070E-03
-3.5757018E+00,5.93145E-02
-3.5756100E+00,-5.05488E-02
-3.5755182E+00,-7.34980E-02
-3.5754264E+00,7.59160E-02
-3.5753346E+00,-8.13105E-02
-3.5752428E+00,1.39043E-02
-3.5751510E+00,6.95684E-02
-3.5750592E+00,1.19512E-02
-3.5749674E+00,-5.44551E-02
-3.5748756E+00,7.10332E-02
-3.5747838E+00,7.29863E-02
-3.5746920E+00,-2.69727E-03
-3.5746002E+00,-8.47285E-02
-3.5745084E+00,-8.47285E-02
-3.5744166E+00,-7.09180E-03
-3.5743248E+00,5.88262E-02
-3.5742330E+00,3.19707E-02
-3.5741412E+00,4.07598E-02
-3.5740494E+00,3.53887E-02
-3.5739576E+00,6.17559E-02
-3.5738658E+00,2.90410E-02
-3.5737740E+00,3.63652E-02
-3.5736822E+00,5.88262E-02
-3.5735904E+00,-1.00215E-02
-3.5734986E+00,-8.13105E-02
-3.5734068E+00,-8.32637E-02
-3.5733150E+00,5.11523E-03
-3.5732232E+00,5.49199E-02
-3.5731314E+00,7.93340E-02
-3.5730396E+00,1.73223E-02
-3.5729478E+00,-8.13105E-02
-3.5728560E+00,3.19707E-02
-3.5727642E+00,7.20098E-02
-3.5726724E+00,-3.34590E-02
-3.5725806E+00,-6.60352E-03
-3.5724888E+00,-4.42012E-02
-3.5723970E+00,-5.59199E-02
-3.5723052E+00,1.63457E-02
-3.5722134E+00,7.00566E-02
-3.5721216E+00,-3.78535E-02
-3.5720298E+00,-6.95918E-02
-3.5719380E+00,4.85723E-02
-3.5718462E+00,7.44512E-02
-3.5717544E+00,-1.83223E-02
-3.5716626E+00,-8.03340E-02
-3.5715708E+00,-2.22285E-02
-3.5714790E+00,3.83184E-02
-3.5713872E+00,7.54277E-02
-3.5712954E+00,7.59160E-02
-3.5712036E+00,5.05254E-02
-3.5711118E+00,7.06836E-03
-3.5710200E+00,-6.91035E-02
-3.5709282E+00,2.02520E-02
-3.5708364E+00,6.61504E-02
-3.5707446E+00,7.98223E-02
-3.5706528E+00,8.27520E-02
-3.5705610E+00,6.41973E-02
-3.5704692E+00,-7.00801E-02
-3.5703774E+00,-6.17793E-02
-3.5702856E+00,7.73809E-02
-3.5701938E+00,-4.46895E-02
-3.5701020E+00,-8.66816E-02
-3.5700102E+00,-7.34980E-02
-3.5699184E+00,-8.17988E-02
-3.5698266E+00,-7.64277E-02
-3.5697348E+00,-4.46895E-02
-3.5696430E+00,-7.98457E-02
-3.5695512E+00,1.92754E-02
-3.5694594E+00,1.78105E-02
-3.5693676E+00,5.98027E-02
-3.5692758E+00,-8.17988E-02
-3.5691840E+00,1.19512E-02
-3.5690922E+00,6.76152E-02
-3.5690004E+00,-7.64277E-02
-3.5689086E+00,-8.06836E-03
-3.5688168E+00,7.20098E-02
-3.5687250E+00,-5.78730E-02
-3.5686332E+00,5.05254E-02
-3.5685414E+00,-3.83418E-02
-3.5684496E+00,4.66191E-02
-3.5683578E+00,-7.93574E-02
-3.5682660E+00,7.59160E-02
-3.5681742E+00,-8.08223E-02
-3.5680824E+00,7.24980E-02
-3.5679906E+00,-7.93574E-02
-3.5678988E+00,4.46660E-02
-3.5678070E+00,8.17754E-02
-3.5677152E+00,4.13867E-03
-3.5676234E+00,-2.46699E-02
-3.5675316E+00,3.24590E-02
-3.5674398E+00,-5.15254E-02
-3.5673480E+00,9.44707E-02
-3.5672562E+00,-7.78926E-02
-3.5671644E+00,5.00371E-02
-3.5670726E+00,7.29863E-02
-3.5669808E+00,7.88457E-02
-3.5668890E+00,2.41582E-02
-3.5667972E+00,-4.85957E-02
-3.5667054E+00,-4.32246E-02
-3.5666136E+00,7.05449E-02
-3.5665218E+00,-7.98457E-02
-3.5664300E+00,7.29863E-02
-3.5663382E+00,-8.42402E-02
-3.5662464E+00,6.41973E-02
-3.5661546E+00,6.37090E-02
-3.5660628E+00,-3.18555E-03
-3.5659710E+00,-6.47090E-02
-3.5658792E+00,3.53887E-02
-3.5657874E+00,5.49199E-02
-3.5656956E+00,7.34746E-02
-3.5656038E+00,4.32012E-02
-3.5655120E+00,-4.61543E-02
-3.5654202E+00,-8.13105E-02
-3.5653284E+00,-2.85762E-02
-3.5652366E+00,3.49004E-02
-3.5651448E+00,7.15215E-02
-3.5650530E+00,4.85723E-02
-3.5649612E+00,-8.22871E-02
-3.5648694E+00,7.49395E-02
-3.5647776E+00,-2.41816E-02
-3.5646858E+00,-6.17793E-02
-3.5645940E+00,-4.66426E-02
-3.5645022E+00,7.00566E-02
-3.5644104E+00,-8.57051E-02
-3.5643186E+00,3.00176E-02
-3.5642268E+00,6.81035E-02
-3.5641350E+00,-8.13105E-02
-3.5640432E+00,4.07598E-02
-3.5639514E+00,1.92754E-02
-3.5638596E+00,-2.17402E-02
-3.5637678E+00,7.29863E-02
-3.5636760E+00,-5.73848E-02
-3.5635842E+00,2.12285E-02
-3.5634924E+00,3.78301E-02
-3.5634006E+00,-5.49434E-02
-3.5633088E+00,-8.22871E-02
-3.5632170E+00,7.24980E-02
-3.5631252E+00,-8.22871E-02
-3.5630334E+00,7.05449E-02
-3.5629416E+00,-8.08223E-02
-3.5628498E+00,3.16211E-03
-3.5627580E+00,5.63848E-02
-3.5626662E+00,-3.10176E-02
-3.5625744E+00,2.95293E-02
-3.5624826E+00,-5.13867E-03
-3.5623908E+00,-7.88691E-02
-3.5622990E+00,7.20098E-02
-3.5622072E+00,-5.68965E-02
-3.5621154E+00,5.19902E-02
-3.5620236E+00,-3.63887E-02
-3.5619318E+00,7.00566E-02
-3.5618400E+00,-5.20137E-02
-3.5617482E+00,3.24590E-02
-3.5616564E+00,-9.40059E-02
-3.5615646E+00,2.85527E-02
-3.5614728E+00,-2.27168E-02
-3.5613810E+00,-6.66621E-02
-3.5612892E+00,-3.18555E-03
-3.5611974E+00,4.07598E-02
-3.5611056E+00,-9.00996E-02
-3.5610138E+00,-4.95723E-02
-3.5609220E+00,7.20098E-02
-3.5608302E+00,-7.69160E-02
-3.5607384E+00,-3.54121E-02
-3.5606466E+00,6.22441E-02
-3.5605548E+00,-8.06836E-03
-3.5604630E+00,-8.71699E-02
-3.5603712E+00,8.53320E-03
-3.5602794E+00,5.78496E-02
-3.5601876E+00,7.00566E-02
-3.5600958E+00,-2.17402E-02
-3.5600040E+00,-6.12910E-02
-3.5599122E+00,6.22441E-02
-3.5598204E+00,6.27324E-02
-3.5597286E+00,7.05449E-02
-3.5596368E+00,5.98027E-02
-3.5595450E+00,2.90410E-02
-3.5594532E+00,-2.71113E-02
-3.5593614E+00,-8.52168E-02
-3.5592696E+00,-8.42402E-02
-3.5591778E+00,6.66387E-02
-3.5590860E+00,1.20898E-03
-3.5589942E+00,-4.42012E-02
-3.5589024E+00,6.12676E-02
-3.5588106E+00,6.76152E-02
-3.5587188E+00,-4.37129E-02
-3.5586270E+00,-4.27363E-02
-3.5585352E+00,4.75957E-02
-3.5584434E+00,6.32207E-02
-3.5583516E+00,-6.32441E-02
-3.5582598E+00,8.53320E-03
-3.5581680E+00,5.49199E-02
-3.5580762E+00,-5.10371E-02
-3.5579844E+00,-5.15254E-02
-3.5578926E+00,-4.02949E-02
-3.5578008E+00,-6.61738E-02
-3.5577090E+00,-8.96113E-02
-3.5576172E+00,-6.37324E-02
-3.5575254E+00,-6.66621E-02
-3.5574336E+00,-8.47285E-02
-3.5573418E+00,-6.51973E-02
-3.5572500E+00,-8.81465E-02
-3.5571582E+00,-1.44160E-02
-3.5570664E+00,-1.83223E-02
-3.5569746E+00,-2.95527E-02
-3.5568828E+00,-1.53926E-02
-3.5567910E+00,8.53320E-03
-3.5566992E+00,1.63457E-02
-3.5566074E+00,3.58770E-02
-3.5565156E+00,-8.66816E-02
-3.5564238E+00,-4.32246E-02
-3.5563320E+00,-4.02949E-02
-3.5562402E+00,2.65996E-02
-3.5561484E+00,6.95684E-02
-3.5560566E+00,4.02715E-02
-3.5559648E+00,7.24980E-02
-3.5558730E+00,1.87871E-02
-3.5557812E+00,-8.61934E-02
-3.5556894E+00,1.39043E-02
-3.5555976E+00,6.81035E-02
-3.5555058E+00,4.07598E-02
-3.5554140E+00,-7.88691E-02
-3.5553222E+00,1.68340E-02
-3.5552304E+00,5.54082E-02
-3.5551386E+00,7.20098E-02
-3.5550468E+00,5.54082E-02
-3.5549550E+00,-8.71699E-02
-3.5548632E+00,-6.86152E-02
-3.5547714E+00,6.85918E-02
-3.5546796E+00,5.58965E-02
-3.5545878E+00,-2.32051E-02
-3.5544960E+00,-4.85957E-02
-3.5544042E+00,-8.81465E-02
-3.5543124E+00,-7.78926E-02
-3.5542206E+00,-1.34395E-02
-3.5541288E+00,9.50977E-03
-3.5540370E+00,6.85918E-02
-3.5539452E+00,2.31816E-02
-3.5538534E+00,-2.75996E-02
-3.5537616E+00,-2.46699E-02
-3.5536698E+00,-8.27754E-02
-3.5535780E+00,-8.27754E-02
-3.5534862E+00,-7.88691E-02
-3.5533944E+00,-6.22676E-02
-3.5533026E+00,-1.83223E-02
-3.5532108E+00,1.69727E-03
-3.5531190E+00,7.29863E-02
-3.5530272E+00,-7.74043E-02
-3.5529354E+00,7.39629E-02
-3.5528436E+00,1.69727E-03
-3.5527518E+00,-3.00410E-02
-3.5526600E+00,7.88457E-02
-3.5525682E+00,-2.32051E-02
-3.5524764E+00,-8.22871E-02
-3.5523846E+00,2.41582E-02
-3.5522928E+00,7.54277E-02
-3.5522010E+00,4.56426E-02
-3.5521092E+00,5.05254E-02
-3.5520174E+00,6.56621E-02
-3.5519256E+00,7.64043E-02
-3.5518338E+00,7.20098E-02
-3.5517420E+00,4.13867E-03
-3.5516502E+00,-7.49629E-02
-3.5515584E+00,-4.37129E-02
-3.5514666E+00,6.37090E-02
-3.5513748E+00,7.39629E-02
-3.5512830E+00,2.65996E-02
-3.5511912E+00,-6.76387E-02
-3.5510994E+00,-7.34980E-02
-3.5510076E+00,-7.44746E-02
-3.5509158E+00,-6.66621E-02
-3.5508240E+00,6.95684E-02
-3.5507322E+00,-2.95527E-02
-3.5506404E+00,-7.69160E-02
-3.5505486E+00,7.78691E-02
-3.5504568E+00,-4.76191E-02
-3.5503650E+00,-2.36934E-02
-3.5502732E+00,6.61504E-02
-3.5501814E+00,7.10332E-02
-3.5500896E+00,-4.56660E-02
-3.5499978E+00,-6.60352E-03
-3.5499060E+00,5.00371E-02
-3.5498142E+00,-8.13105E-02
-3.5497224E+00,4.62695E-03
-3.5496306E+00,7.83574E-02
-3.5495388E+00,-7.44746E-02
-3.5494470E+00,3.19707E-02
-3.5493552E+00,-4.32246E-02
-3.5492634E+00,5.15020E-02
-3.5491716E+00,-5.15254E-02
-3.5490798E+00,6.66387E-02
-3.5489880E+00,-8.22871E-02
-3.5488962E+00,6.32207E-02
-3.5488044E+00,-2.27168E-02
-3.5487126E+00,-1.58809E-02
-3.5486208E+00,2.36699E-02
-3.5485290E+00,2.46465E-02
-3.5484372E+00,-7.93574E-02
-3.5483454E+00,6.90801E-02
-3.5482536E+00,-7.10566E-02
-3.5481618E+00,7.88457E-02
-3.5480700E+00,-7.15449E-02
-3.5479782E+00,7.00566E-02
-3.5478864E+00,4.13867E-03
-3.5477946E+00,-7.20332E-02
-3.5477028E+00,2.95293E-02
-3.5476110E+00,6.27324E-02
-3.5475192E+00,-1.00215E-02
-3.5474274E+00,3.39238E-02
-3.5473356E+00,1.20898E-03
-3.5472438E+00,5.11523E-03
-3.5471520E+00,-8.13105E-02
-3.5470602E+00,5.73613E-02
-3.5469684E+00,7.44512E-02
-3.5468766E+00,5.73613E-02
-3.5467848E+00,4.51543E-02
-3.5466930E+00,-2.75996E-02
-3.5466012E+00,-2.71113E-02
-3.5465094E+00,-8.52168E-02
-3.5464176E+00,-3.18555E-03
-3.5463258E+00,7.20098E-02
-3.5462340E+00,-5.49434E-02
-3.5461422E+00,7.59160E-02
-3.5460504E+00,-4.22480E-02
-3.5459586E+00,-6.61738E-02
-3.5458668E+00,2.46465E-02
-3.5457750E+00,-1.14863E-02
-3.5456832E+00,7.49395E-02
-3.5455914E+00,6.85918E-02
-3.5454996E+00,5.34551E-02
-3.5454078E+00,7.20098E-02
-3.5453160E+00,4.17363E-02
-3.5452242E+00,-5.25020E-02
-3.5451324E+00,-7.49629E-02
-3.5450406E+00,-6.76387E-02
-3.5449488E+00,7.39629E-02
-3.5448570E+00,-8.27754E-02
-3.5447652E+00,6.37090E-02
-3.5446734E+00,-8.47285E-02
-3.5445816E+00,7.00566E-02
-3.5444898E+00,4.46660E-02
-3.5443980E+00,-8.08223E-02
-3.5443062E+00,-1.68574E-02
-3.5442144E+00,3.83184E-02
-3.5441226E+00,-8.76582E-02
-3.5440308E+00,5.19902E-02
-3.5439390E+00,5.93145E-02
-3.5438472E+00,-7.10566E-02
-3.5437554E+00,3.78301E-02
-3.5436636E+00,6.66387E-02
-3.5435718E+00,-2.66230E-02
-3.5434800E+00,-6.76387E-02
-3.5433882E+00,-7.49629E-02
-3.5432964E+00,-8.08223E-02
-3.5432046E+00,-5.78730E-02
-3.5431128E+00,4.13867E-03
-3.5430210E+00,4.61309E-02
-3.5429292E+00,-7.93574E-02
-3.5428374E+00,5.34551E-02
-3.5427456E+00,5.19902E-02
-3.5426538E+00,-6.86152E-02
-3.5425620E+00,-3.49238E-02
-3.5424702E+00,7.00566E-02
-3.5423784E+00,5.49199E-02
-3.5422866E+00,-7.34980E-02
-3.5421948E+00,5.88262E-02
-3.5421030E+00,2.80645E-02
-3.5420112E+00,-1.72070E-03
-3.5419194E+00,-8.76582E-02
-3.5418276E+00,-8.71699E-02
-3.5417358E+00,-8.66816E-02
-3.5416440E+00,-6.66621E-02
-3.5415522E+00,9.50977E-03
-3.5414604E+00,4.61309E-02
-3.5413686E+00,3.49004E-02
-3.5412768E+00,-8.81465E-02
-3.5411850E+00,-8.66816E-02
-3.5410932E+00,2.31816E-02
-3.5410014E+00,-4.71309E-02
-3.5409096E+00,-4.76191E-02
-3.5408178E+00,9.99805E-03
-3.5407260E+00,4.41777E-02
-3.5406342E+00,-1.44160E-02
-3.5405424E+00,-8.76582E-02
-3.5404506E+00,-4.02949E-02
-3.5403588E+00,6.02910E-02
-3.5402670E+00,4.51543E-02
-3.5401752E+00,1.73223E-02
-3.5400834E+00,-4.07832E-02
-3.5399916E+00,-2.51582E-02
-3.5398998E+00,4.51543E-02
-3.5398080E+00,5.83379E-02
-3.5397162E+00,7.24980E-02
-3.5396244E+00,-1.24629E-02
-3.5395326E+00,-9.93770E-02
-3.5394408E+00,-6.32441E-02
-3.5393490E+00,7.20098E-02
-3.5392572E+00,8.04492E-03
-3.5391654E+00,-5.25020E-02
-3.5390736E+00,-9.00996E-02
-3.5389818E+00,-6.27559E-02
-3.5388900E+00,-6.22676E-02
-3.5387982E+00,3.44121E-02
-3.5387064E+00,-7.83809E-02
-3.5386146E+00,6.51738E-02
-3.5385228E+00,-8.91230E-02
-3.5384310E+00,6.12676E-02
-3.5383392E+00,-2.02754E-02
-3.5382474E+00,-8.32637E-02
-3.5381556E+00,-8.47285E-02
-3.5380638E+00,-8.81465E-02
-3.5379720E+00,-8.57051E-02
-3.5378802E+00,-8.66816E-02
-3.5377884E+00,1.14629E-02
-3.5376966E+00,-6.22676E-02
-3.5376048E+00,-8.66816E-02
-3.5375130E+00,-6.51973E-02
-3.5374212E+00,-5.88496E-02
-3.5373294E+00,7.34746E-02
-3.5372376E+00,6.37090E-02
-3.5371458E+00,5.39434E-02
-3.5370540E+00,4.51543E-02
-3.5369622E+00,7.00566E-02
-3.5368704E+00,3.05059E-02
-3.5367786E+00,4.90605E-02
-3.5366868E+00,6.90801E-02
-3.5365950E+00,6.95684E-02
-3.5365032E+00,6.37090E-02
-3.5364114E+00,5.98027E-02
-3.5363196E+00,5.49199E-02
-3.5362278E+00,-4.90840E-02
-3.5361360E+00,-7.88691E-02
-3.5360442E+00,-9.04492E-03
-3.5359524E+00,5.78496E-02
-3.5358606E+00,-2.51582E-02
-3.5357688E+00,-7.58008E-03
-3.5356770E+00,-7.88691E-02
-3.5355852E+00,5.44316E-02
-3.5354934E+00,-5.62695E-03
-3.5354016E+00,-3.49238E-02
-3.5353098E+00,7.10332E-02
-3.5352180E+00,-2.75996E-02
-3.5351262E+00,-8.81465E-02
-3.5350344E+00,-4.46895E-02
-3.5349426E+00,6.07793E-02
-3.5348508E+00,-8.42402E-02
-3.5347590E+00,-8.47285E-02
-3.5346672E+00,-7.00801E-02
-3.5345754E+00,-2.71113E-02
-3.5344836E+00,5.44316E-02
-3.5343918E+00,-7.74043E-02
-3.5343000E+00,3.65039E-03
-3.5342082E+00,4.07598E-02
-3.5341164E+00,-4.66426E-02
-3.5340246E+00,-8.22871E-02
-3.5339328E+00,-2.75996E-02
-3.5338410E+00,1.92754E-02
-3.5337492E+00,3.92949E-02
-3.5336574E+00,6.76152E-02
-3.5335656E+00,4.13867E-03
-3.5334738E+00,4.62695E-03
-3.5333820E+00,-2.46699E-02
-3.5332902E+00,-4.81074E-02
-3.5331984E+00,-7.30098E-02
-3.5331066E+00,-6.27559E-02
-3.5330148E+00,4.56426E-02
-3.5329230E+00,3.44121E-02
-3.5328312E+00,-2.36934E-02
-3.5327394E+00,6.22441E-02
-3.5326476E+00,6.85918E-02
-3.5325558E+00,-2.20898E-03
-3.5324640E+00,-6.12910E-02
-3.5323722E+00,-6.17793E-02
-3.5322804E+00,4.27129E-02
-3.5321886E+00,7.64043E-02
-3.5320968E+00,3.19707E-02
-3.5320050E+00,-1.05098E-02
-3.5319132E+00,1.19512E-02
-3.5318214E+00,6.90801E-02
-3.5317296E+00,7.34746E-02
-3.5316378E+00,7.59160E-02
-3.5315460E+00,7.54277E-02
-3.5314542E+00,6.22441E-02
-3.5313624E+00,7.73809E-02
-3.5312706E+00,4.27129E-02
-3.5311788E+00,-6.32441E-02
-3.5310870E+00,-2.95527E-02
-3.5309952E+00,7.83574E-02
-3.5309034E+00,3.58770E-02
-3.5308116E+00,-7.74043E-02
-3.5307198E+00,9.50977E-03
-3.5306280E+00,6.12676E-02
-3.5305362E+00,-7.09180E-03
-3.5304444E+00,-5.59199E-02
-3.5303526E+00,-5.59199E-02
-3.5302608E+00,2.90410E-02
-3.5301690E+00,7.29863E-02
-3.5300772E+00,-7.05684E-02
-3.5299854E+00,1.58574E-02
-3.5298936E+00,6.58008E-03
-3.5298018E+00,-7.78926E-02
-3.5297100E+00,-3.00410E-02
-3.5296182E+00,7.10332E-02
-3.5295264E+00,2.61113E-02
-3.5294346E+00,-7.00801E-02
-3.5293428E+00,-7.39863E-02
-3.5292510E+00,1.39043E-02
-3.5291592E+00,7.59160E-02
-3.5290674E+00,2.12285E-02
-3.5289756E+00,-5.64082E-02
-3.5288838E+00,6.71270E-02
-3.5287920E+00,-5.34785E-02
-3.5287002E+00,6.41973E-02
-3.5286084E+00,5.44316E-02
-3.5285166E+00,-4.42012E-02
-3.5284248E+00,-6.95918E-02
-3.5283330E+00,7.10332E-02
-3.5282412E+00,1.73223E-02
-3.5281494E+00,-5.10371E-02
-3.5280576E+00,7.59160E-02
-3.5279658E+00,-6.08027E-02
-3.5278740E+00,-5.54316E-02
-3.5277822E+00,6.90801E-02
-3.5276904E+00,-7.98457E-02
-3.5275986E+00,-5.62695E-03
-3.5275068E+00,4.22246E-02
-3.5274150E+00,3.14824E-02
-3.5273232E+00,-8.27754E-02
-3.5272314E+00,-5.00605E-02
-3.5271396E+00,-7.20332E-02
-3.5270478E+00,-7.88691E-02
-3.5269560E+00,-8.08223E-02
-3.5268642E+00,-4.32246E-02
-3.5267724E+00,-1.92988E-02
-3.5266806E+00,6.85918E-02
-3.5265888E+00,-5.39668E-02
-3.5264970E+00,-2.90645E-02
-3.5264052E+00,3.83184E-02
-3.5263134E+00,-7.98457E-02
-3.5262216E+00,7.29863E-02
-3.5261298E+00,-7.88691E-02
-3.5260380E+00,-8.55664E-03
-3.5259462E+00,6.81035E-02
-3.5258544E+00,-8.17988E-02
-3.5257626E+00,7.00566E-02
-3.5256708E+00,3.00176E-02
-3.5255790E+00,-1.19746E-02
-3.5254872E+00,1.78105E-02
-3.5253954E+00,-5.98262E-02
-3.5253036E+00,-2.95527E-02
-3.5252118E+00,-5.20137E-02
-3.5251200E+00,-8.42402E-02
-3.5250282E+00,-6.47090E-02
-3.5249364E+00,-3.39473E-02
-3.5248446E+00,5.93145E-02
-3.5247528E+00,5.24785E-02
-3.5246610E+00,-1.19746E-02
-3.5245692E+00,-8.47285E-02
-3.5244774E+00,1.43926E-02
-3.5243856E+00,5.54082E-02
-3.5242938E+00,-8.47285E-02
-3.5242020E+00,5.60352E-03
-3.5241102E+00,4.75957E-02
-3.5240184E+00,-6.27559E-02
-3.5239266E+00,-6.37324E-02
-3.5238348E+00,6.32207E-02
-3.5237430E+00,-1.88105E-02
-3.5236512E+00,-7.88691E-02
-3.5235594E+00,-7.88691E-02
-3.5234676E+00,5.11523E-03
-3.5233758E+00,6.37090E-02
-3.5232840E+00,6.17559E-02
-3.5231922E+00,-1.09980E-02
-3.5231004E+00,-6.22676E-02
-3.5230086E+00,-7.20332E-02
-3.5229168E+00,-3.10176E-02
-3.5228250E+00,4.61309E-02
-3.5227332E+00,6.71270E-02
-3.5226414E+00,1.09746E-02
-3.5225496E+00,-8.37520E-02
-3.5224578E+00,2.56230E-02
-3.5223660E+00,6.56621E-02
-3.5222742E+00,-4.22480E-02
-3.5221824E+00,-4.16211E-03
-3.5220906E+00,5.49199E-02
-3.5219988E+00,4.22246E-02
-3.5219070E+00,-7.20332E-02
-3.5218152E+00,-7.58008E-03
-3.5217234E+00,2.02520E-02
-3.5216316E+00,-5.68965E-02
-3.5215398E+00,-2.90645E-02
-3.5214480E+00,6.41973E-02
-3.5213562E+00,-6.11523E-03
-3.5212644E+00,-9.00996E-02
-3.5211726E+00,-8.27754E-02
-3.5210808E+00,3.00176E-02
-3.5209890E+00,4.56426E-02
-3.5208972E+00,-7.74043E-02
-3.5208054E+00,4.02715E-02
-3.5207136E+00,2.02520E-02
-3.5206218E+00,-4.46895E-02
-3.5205300E+00,-5.64082E-02
-3.5204382E+00,-7.25215E-02
-3.5203464E+00,-3.18555E-03
-3.5202546E+00,6.17559E-02
-3.5201628E+00,-5.10371E-02
-3.5200710E+00,-8.22871E-02
-3.5199792E+00,-6.12910E-02
-3.5198874E+00,3.19707E-02
-3.5197956E+00,6.41973E-02
-3.5197038E+00,5.00371E-02
-3.5196120E+00,-8.55664E-03
-3.5195202E+00,-6.37324E-02
-3.5194284E+00,2.02520E-02
-3.5193366E+00,3.14824E-02
-3.5192448E+00,-4.37129E-02
-3.5191530E+00,-7.58008E-03
-3.5190612E+00,5.05254E-02
-3.5189694E+00,4.90605E-02
-3.5188776E+00,-3.19941E-02
-3.5187858E+00,-5.25020E-02
-3.5186940E+00,-7.69160E-02
-3.5186022E+00,-6.32441E-02
-3.5185104E+00,-8.57051E-02
-3.5184186E+00,-8.13105E-02
-3.5183268E+00,-7.88691E-02
-3.5182350E+00,3.05059E-02
-3.5181432E+00,5.93145E-02
-3.5180514E+00,6.46855E-02
-3.5179596E+00,4.17363E-02
-3.5178678E+00,1.19512E-02
-3.5177760E+00,-3.67383E-03
-3.5176842E+00,-8.55664E-03
-3.5175924E+00,1.20898E-03
-3.5175006E+00,4.02715E-02
-3.5174088E+00,6.76152E-02
-3.5173170E+00,-3.54121E-02
-3.5172252E+00,-3.00410E-02
-3.5171334E+00,-8.47285E-02
-3.5170416E+00,-8.86348E-02
-3.5169498E+00,-7.34980E-02
-3.5168580E+00,-2.20898E-03
-3.5167662E+00,6.90801E-02
-3.5166744E+00,5.83379E-02
-3.5165826E+00,-7.05684E-02
-3.5164908E+00,-8.81465E-02
-3.5163990E+00,-6.22676E-02
-3.5163072E+00,-7.98457E-02
-3.5162154E+00,-5.25020E-02
-3.5161236E+00,-8.37520E-02
-3.5160318E+00,-2.02754E-02
-3.5159400E+00,-4.17598E-02
-3.5158482E+00,5.15020E-02
-3.5157564E+00,6.76152E-02
-3.5156646E+00,1.24395E-02
-3.5155728E+00,5.60352E-03
-3.5154810E+00,3.34355E-02
-3.5153892E+00,2.12285E-02
-3.5152974E+00,-7.93574E-02
-3.5152056E+00,-8.27754E-02
-3.5151138E+00,-7.15449E-02
-3.5150220E+00,-8.81465E-02
-3.5149302E+00,-4.17598E-02
-3.5148384E+00,3.63652E-02
-3.5147466E+00,6.95684E-02
-3.5146548E+00,4.80840E-02
-3.5145630E+00,-1.53926E-02
-3.5144712E+00,-5.59199E-02
-3.5143794E+00,-4.85957E-02
-3.5142876E+00,7.00566E-02
-3.5141958E+00,7.10332E-02
-3.5141040E+00,-5.25020E-02
-3.5140122E+00,6.09180E-03
-3.5139204E+00,4.27129E-02
-3.5138286E+00,1.68340E-02
-3.5137368E+00,7.10332E-02
-3.5136450E+00,6.17559E-02
-3.5135532E+00,3.05059E-02
-3.5134614E+00,-6.12910E-02
-3.5133696E+00,-1.78340E-02
-3.5132778E+00,5.29668E-02
-3.5131860E+00,4.46660E-02
-3.5130942E+00,-1.34395E-02
-3.5130024E+00,-8.13105E-02
-3.5129106E+00,1.04863E-02
-3.5128188E+00,6.61504E-02
-3.5127270E+00,5.54082E-02
-3.5126352E+00,4.62695E-03
-3.5125434E+00,-7.30098E-02
-3.5124516E+00,-5.00605E-02
-3.5123598E+00,-2.20898E-03
-3.5122680E+00,-8.03340E-02
-3.5121762E+00,7.54277E-02
-3.5120844E+00,6.56621E-02
-3.5119926E+00,-7.59395E-02
-3.5119008E+00,5.15020E-02
-3.5118090E+00,6.76152E-02
-3.5117172E+00,7.05449E-02
-3.5116254E+00,5.15020E-02
-3.5115336E+00,5.73613E-02
