Time(s),Voltage(V)
5.3628642,-0.00886914
5.362956,-0.00838086
5.3630478,-0.00691602
5.3631396,-0.00593945
5.3632314,-0.0113105
5.3633232,-0.00935742
5.363415,0.0155449
5.3635068,-0.0181465
5.3635986,-0.0142402
5.3636904,-0.0147285
5.3637822,-0.0108223
5.363874,0.012127
5.3639658,-0.010334
5.3640576,-0.0166816
5.3641494,-0.0113105
5.3642412,-0.0142402
5.364333,-0.00886914
5.3644248,-0.0166816
5.3645166,-0.0113105
5.3646084,-0.00398633
5.3647002,-0.00105664
5.364792,-0.0181465
5.3648838,-0.0147285
5.3649756,-0.00935742
5.3650674,-0.0142402
5.3651592,-0.0108223
5.365251,0.00675586
5.3653428,-0.00789258
5.3654346,-0.00154492
5.3655264,-0.00789258
5.3656182,-0.0196113
5.36571,-0.0254707
5.3658018,-0.0298652
5.3658936,-0.0269355
5.3659854,-0.0176582
5.3660772,-0.00642773
5.366169,-0.0205879
5.3662608,-0.0235176
5.3663526,0.0179863
5.3664444,-0.0254707
5.3665362,-0.0186348
5.366628,-0.0254707
5.3667198,-0.019123
5.3668116,-0.0196113
5.3669034,-0.0200996
5.3669952,-0.0196113
5.367087,-0.0279121
5.3671788,-0.0215645
5.3672706,-0.010334
5.3673624,-0.00349805
5.3674542,-0.0074043
5.367546,-0.0113105
5.3676378,0.00968555
5.3677296,-0.00691602
5.3678214,-0.00105664
5.3679132,-0.00593945
5.368005,-0.00886914
5.3680968,-0.00935742
5.3681886,-0.00886914
5.3682804,-0.00447461
5.3683722,-0.0176582
5.368464,-0.010334
5.3685558,-0.00349805
5.3686476,-0.00789258
5.3687394,-0.00935742
5.3688312,-0.00935742
5.368923,-0.0074043
5.3690148,0.00675586
5.3691066,-0.00838086
5.3691984,-0.0186348
5.3692902,-0.0147285
5.369382,-0.00691602
5.3694738,-0.0020332
5.3695656,-0.0098457
5.3696574,-0.00642773
5.3697492,-0.0122871
5.369841,-0.00398633
5.3699328,-0.00593945
5.3700246,0.00431445
5.3701164,-0.0122871
5.3702082,-0.00886914
5.3703,-0.00886914
5.3703918,-0.0074043
5.3704836,-0.00545117
5.3705754,-0.0215645
5.3706672,-0.00252148
5.370759,-0.0074043
5.3708508,-0.00447461
5.3709426,-0.00398633
5.3710344,-0.00447461
5.3711262,-0.00447461
5.371218,0.00138477
5.3713098,-0.0108223
5.3714016,-0.00886914
5.3714934,0.00187305
5.3715852,-0.0147285
5.371677,-0.0074043
5.3717688,0.0135918
5.3718606,-0.0161934
5.3719524,-0.0113105
5.3720442,-0.00691602
5.372136,0.000408203
5.3722278,-0.0020332
5.3723196,-0.00496289
5.3724114,-0.00789258
5.3725032,-0.00691602
5.372595,-0.00300977
5.3726868,-0.000568359
5.3727786,-0.00349805
5.3728704,-0.00252148
5.3729622,0.00675586
5.373054,0.0165215
5.3731458,0.0111504
5.3732376,-0.00789258
5.3733294,0.00284961
5.3734212,0.000408203
5.373513,0.012127
5.3736048,0.00284961
5.3736966,0.00284961
5.3737884,0.0057793
5.3738802,0.00626758
5.373972,0.0116387
5.3740638,0.00480273
5.3741556,0.00968555
5.3742474,-0.00105664
5.3743392,0.00236133
5.374431,0.00333789
5.3745228,0.00284961
5.3746146,0.00431445
5.3747064,0.0170098
5.3747982,0.00529102
5.37489,-0.013752
5.3749818,0.0106621
5.3750736,0.017498
5.3751654,0.0126152
5.3752572,0.0106621
5.375349,-0.00105664
5.3754408,0.00626758
5.3755326,0.00870898
5.3756244,-0.00154492
5.3757162,0.0218926
5.375808,0.017498
5.3758998,0.0111504
5.3759916,0.00919727
5.3760834,-8.00781e-05
5.3761752,0.00138477
5.376267,0.00724414
5.3763588,0.0165215
5.3764506,0.0135918
5.3765424,0.0194512
5.3766342,0.0155449
5.376726,0.0214043
5.3768178,0.0101738
5.3769096,0.0106621
5.3770014,0.0160332
5.3770932,0.0214043
5.377185,0.0218926
5.3772768,0.0189629
5.3773686,0.00236133
5.3774604,0.00724414
5.3775522,0.0194512
5.377644,0.00138477
5.3777358,-8.00781e-05
5.3778276,0.00870898
5.3779194,-0.00105664
5.3780112,0.00626758
5.378103,0.00382617
5.3781948,0.00968555
5.3782866,0.0150566
5.3783784,-0.0171699
5.3784702,0.00236133
5.378562,0.00919727
5.3786538,0.00333789
5.3787456,-0.00349805
5.3788374,0.00626758
5.3789292,0.00187305
5.379021,0.0057793
5.3791128,-8.00781e-05
5.3792046,0.00675586
5.3792964,-0.00252148
5.3793882,-0.00545117
5.37948,-0.000568359
5.3795718,0.00333789
5.3796636,0.00626758
5.3797554,0.00919727
5.3798472,0.00675586
5.379939,0.00675586
5.3800308,0.00333789
5.3801226,0.0189629
5.3802144,-0.0157051
5.3803062,0.00236133
5.380398,0.00138477
5.3804898,0.00333789
5.3805816,0.00187305
5.3806734,0.0057793
5.3807652,-0.000568359
5.380857,-0.00154492
5.3809488,0.0135918
5.3810406,0.00675586
5.3811324,0.00870898
5.3812242,-0.00593945
5.381316,0.00333789
5.3814078,0.00431445
5.3814996,-0.00300977
5.3815914,0.00626758
5.3816832,0.00675586
5.381775,0.00480273
5.3818668,-0.00154492
5.3819586,0.0126152
5.3820504,-0.0020332
5.3821422,-0.00105664
5.382234,-8.00781e-05
5.3823258,-0.000568359
5.3824176,0.00138477
5.3825094,0.00529102
5.3826012,-0.0020332
5.382693,-0.00252148
5.3827848,0.00236133
5.3828766,0.00236133
5.3829684,-0.0108223
5.3830602,-0.0161934
5.383152,-0.0108223
5.3832438,-0.00496289
5.3833356,-0.0122871
5.3834274,-0.00886914
5.3835192,0.00138477
5.383611,-0.0020332
5.3837028,-0.0279121
5.3837946,-0.0161934
5.3838864,-0.0196113
5.3839782,-0.00886914
5.38407,-0.00642773
5.3841618,-0.010334
5.3842536,-0.00154492
5.3843454,-0.0166816
5.3844372,0.00187305
5.384529,-0.0113105
5.3846208,-0.0122871
5.3847126,-0.0176582
5.3848044,-0.0215645
5.3848962,-0.00154492
5.384988,-0.0147285
5.3850798,-0.0215645
5.3851716,-0.0132637
5.3852634,-0.010334
5.3853552,0.0145684
5.385447,-0.00154492
5.3855388,-0.0157051
5.3856306,-0.0196113
5.3857224,-0.0244941
5.3858142,-0.0284004
5.385906,-0.0127754
5.3859978,-0.0181465
5.3860896,-0.0122871
5.3861814,-0.00935742
5.3862732,-0.0308418
5.386365,-0.0113105
5.3864568,-0.0279121
5.3865486,-0.0308418
5.3866404,-0.0352363
5.3867322,-0.0240059
5.386824,-0.019123
5.3869158,-0.0249824
5.3870076,-0.0205879
5.3870994,-0.0205879
5.3871912,-0.019123
5.387283,-0.00935742
5.3873748,-0.00838086
5.3874666,-0.010334
5.3875584,-0.00642773
5.3876502,-0.00545117
5.387742,-0.00886914
5.3878338,0.00138477
5.3879256,-0.00789258
5.3880174,-0.00691602
5.3881092,-0.00105664
5.388201,-0.00886914
5.3882928,-0.00935742
5.3883846,-0.00105664
5.3884764,-0.00252148
5.3885682,-0.00642773
5.38866,-0.00935742
5.3887518,-0.0098457
5.3888436,-0.00252148
5.3889354,-0.0147285
5.3890272,0.00333789
5.389119,-0.00300977
5.3892108,-0.00691602
5.3893026,-0.0074043
5.3893944,-0.00447461
5.3894862,-0.00886914
5.389578,-8.00781e-05
5.3896698,-0.0113105
5.3897616,-0.0108223
5.3898534,-0.00642773
5.3899452,-0.00838086
5.390037,-0.00545117
5.3901288,-0.0132637
5.3902206,-0.00447461
5.3903124,0.00187305
5.3904042,-0.00593945
5.390496,-0.0122871
5.3905878,-0.00300977
5.3906796,-0.0074043
5.3907714,-0.00789258
5.3908632,-0.0020332
5.390955,-0.00593945
5.3910468,-0.000568359
5.3911386,0.00138477
5.3912304,-0.0020332
5.3913222,-0.00593945
5.391414,-0.000568359
5.3915058,-0.0337715
5.3915976,-0.00886914
5.3916894,-0.010334
5.3917812,-0.00593945
5.391873,0.000896484
5.3919648,-0.00545117
5.3920566,-0.00838086
5.3921484,-0.00349805
5.3922402,-0.00105664
5.392332,0.00675586
5.3924238,-0.00349805
5.3925156,-0.00154492
5.3926074,0.0135918
5.3926992,0.0101738
5.392791,-0.00105664
5.3928828,-0.00154492
5.3929746,0.0101738
5.3930664,0.00870898
5.3931582,0.00382617
5.39325,0.0126152
5.3933418,0.00724414
5.3934336,0.000896484
5.3935254,0.00333789
5.3936172,0.00870898
5.393709,0.0140801
5.3938008,0.00284961
5.3938926,0.0155449
5.3939844,0.0238457
5.3940762,0.00773242
5.394168,0.0389824
5.3942598,0.00284961
5.3943516,0.0311699
5.3944434,0.0101738
5.3945352,0.00284961
5.394627,0.00431445
5.3947188,0.017498
5.3948106,0.0101738
5.3949024,0.0126152
5.3949942,0.00187305
5.395086,0.0082207
5.3951778,0.00870898
5.3952696,0.0101738
5.3953614,-0.0020332
5.3954532,-8.00781e-05
5.395545,-0.00545117
5.3956368,0.0140801
5.3957286,0.0233574
5.3958204,0.0160332
5.3959122,-8.00781e-05
5.396004,0.00870898
5.3960958,0.00382617
5.3961876,0.00138477
5.3962794,0.00870898
5.3963712,0.0165215
5.396463,0.0287285
5.3965548,0.0223809
5.3966466,0.0287285
5.3967384,0.0111504
5.3968302,0.039959
5.396922,-8.00781e-05
5.3970138,0.0189629
5.3971056,0.020916
5.3971974,0.0165215
5.3972892,0.0116387
5.397381,0.0155449
5.3974728,-0.0127754
5.3975646,0.0233574
5.3976564,-0.00593945
5.3977482,-0.00545117
5.39784,0.00870898
5.3979318,0.000896484
5.3980236,0.00236133
5.3981154,0.0116387
5.3982072,0.00284961
5.398299,0.00431445
5.3983908,-8.00781e-05
5.3984826,-0.00154492
5.3985744,0.00529102
5.3986662,0.00333789
5.398758,0.000408203
5.3988498,0.000408203
5.3989416,0.0057793
5.3990334,0.0116387
5.3991252,0.00626758
5.399217,0.00626758
5.3993088,0.00968555
5.3994006,0.0218926
5.3994924,0.00382617
5.3995842,-0.00349805
5.399676,-0.00642773
5.3997678,0.00919727
5.3998596,0.00773242
5.3999514,0.0057793
5.4000432,-0.000568359
5.400135,-0.000568359
5.4002268,0.000408203
5.4003186,0.00187305
5.4004104,-0.00349805
5.4005022,-0.0074043
5.400594,0.00382617
5.4006858,-0.00252148
5.4007776,-0.00447461
5.4008694,0.0106621
5.4009612,0.00968555
5.401053,-0.0132637
5.4011448,-0.00105664
5.4012366,0.00187305
5.4013284,-0.000568359
5.4014202,-0.00838086
5.401512,0.00187305
5.4016038,0.00187305
5.4016956,0.00480273
5.4017874,-0.000568359
5.4018792,-0.00398633
5.401971,0.00968555
5.4020628,-0.00691602
5.4021546,0.00284961
5.4022464,0.00480273
5.4023382,0.00724414
5.40243,0.00724414
5.4025218,0.0189629
5.4026136,-8.00781e-05
5.4027054,-0.00642773
5.4027972,-0.00300977
5.402889,-0.00349805
5.4029808,-0.00838086
5.4030726,-0.0074043
5.4031644,-0.0186348
5.4032562,-0.0074043
5.403348,-0.00789258
5.4034398,-0.0113105
5.4035316,-0.0113105
5.4036234,-0.00349805
5.4037152,-0.0074043
5.403807,-0.0074043
5.4038988,-0.013752
5.4039906,-0.0127754
5.4040824,0.00236133
5.4041742,-0.0176582
5.404266,-0.00935742
5.4043578,-0.00349805
5.4044496,-0.0127754
5.4045414,-0.00838086
5.4046332,-0.0157051
5.404725,-0.0157051
5.4048168,-0.0113105
5.4049086,-0.013752
5.4050004,-0.0122871
5.4050922,-0.0122871
5.405184,0.00187305
5.4052758,-0.019123
5.4053676,-0.0074043
5.4054594,0.00187305
5.4055512,-0.00105664
5.405643,-0.0215645
5.4057348,-0.0284004
5.4058266,-0.0244941
5.4059184,-0.0108223
5.4060102,-0.0274238
5.406102,-0.0157051
5.4061938,-0.0357246
5.4062856,-0.0171699
5.4063774,-0.0142402
5.4064692,-0.0264473
5.406561,-0.025959
5.4066528,-0.0235176
5.4067446,-0.019123
5.4068364,-0.0142402
5.4069282,-0.0181465
5.40702,-0.0171699
5.4071118,-0.0113105
5.4072036,-0.0210762
5.4072954,-0.0122871
5.4073872,-0.00105664
5.407479,-8.00781e-05
5.4075708,-0.00935742
5.4076626,-0.00838086
5.4077544,-0.010334
5.4078462,-0.00691602
5.407938,-0.00496289
5.4080298,-0.00935742
5.4081216,0.000896484
5.4082134,-0.0132637
5.4083052,0.00480273
5.408397,-0.00789258
5.4084888,-0.0244941
5.4085806,-0.00252148
5.4086724,0.000896484
5.4087642,-0.00545117
5.408856,0.00480273
5.4089478,-0.00252148
5.4090396,-0.0098457
5.4091314,-0.0108223
5.4092232,-0.0122871
5.409315,0.0116387
5.4094068,-0.0117988
5.4094986,-0.0323066
5.4095904,-0.0108223
5.4096822,-0.0020332
5.409774,-0.013752
5.4098658,-0.0020332
5.4099576,-0.00545117
5.4100494,-0.00154492
5.4101412,-0.00447461
5.410233,-0.00496289
5.4103248,-8.00781e-05
5.4104166,-0.00886914
5.4105084,0.00138477
5.4106002,-0.0074043
5.410692,-0.00593945
5.4107838,-0.0098457
5.4108756,-0.00593945
5.4109674,-0.0142402
5.4110592,-0.00252148
5.411151,-0.00300977
5.4112428,-0.00398633
5.4113346,-0.010334
5.4114264,-0.00545117
5.4115182,-0.00789258
5.41161,0.00333789
5.4117018,-0.0132637
5.4117936,-0.00545117
5.4118854,0.00919727
5.4119772,-0.00593945
5.412069,-0.00593945
5.4121608,-8.00781e-05
5.4122526,-0.0020332
5.4123444,-0.00105664
5.4124362,-0.00593945
5.412528,-0.00105664
5.4126198,0.000408203
5.4127116,-0.000568359
5.4128034,-0.0020332
5.4128952,0.0057793
5.412987,0.00919727
5.4130788,0.0057793
5.4131706,0.0126152
5.4132624,0.00431445
5.4133542,0.0145684
5.413446,0.0218926
5.4135378,0.0082207
5.4136296,-8.00781e-05
5.4137214,0.00382617
5.4138132,0.00675586
5.413905,0.0389824
5.4139968,0.00187305
5.4140886,0.00626758
5.4141804,0.0101738
5.4142722,0.00431445
5.414364,-8.00781e-05
5.4144558,0.0057793
5.4145476,0.012127
5.4146394,0.0145684
5.4147312,-8.00781e-05
5.414823,0.00333789
5.4149148,0.017498
5.4150066,0.012127
5.4150984,0.00187305
5.4151902,0.00284961
5.415282,0.0179863
5.4153738,0.00724414
5.4154656,-0.00349805
5.4155574,0.00773242
5.4156492,0.020916
5.415741,0.0267754
5.4158328,0.0297051
5.4159246,0.0189629
5.4160164,-0.0181465
5.4161082,-0.00300977
5.4162,0.0160332
5.4162918,0.0160332
5.4163836,0.0111504
5.4164754,0.0287285
5.4165672,0.0238457
5.416659,0.0238457
5.4167508,0.0179863
5.4168426,0.0116387
5.4169344,0.0150566
5.4170262,0.0218926
5.417118,0.0267754
5.4172098,0.0336113
5.4173016,0.0160332
5.4173934,0.0140801
5.4174852,0.00431445
5.417577,0.000408203
5.4176688,0.0179863
5.4177606,-0.0074043
5.4178524,0.000896484
5.4179442,0.00529102
5.418036,0.00284961
5.4181278,0.0106621
5.4182196,-0.00154492
5.4183114,-0.00252148
5.4184032,0.00236133
5.418495,0.0057793
5.4185868,0.0111504
5.4186786,-0.00300977
5.4187704,-0.0020332
5.4188622,-0.0074043
5.418954,-0.00447461
5.4190458,0.00626758
5.4191376,0.0160332
5.4192294,0.0057793
5.4193212,-0.0020332
5.419413,-0.00691602
5.4195048,0.0111504
5.4195966,-8.00781e-05
5.4196884,-0.00935742
5.4197802,0.00187305
5.419872,0.0233574
5.4199638,0.00236133
5.4200556,-0.00398633
5.4201474,0.00236133
5.4202392,-0.00154492
5.420331,-0.019123
5.4204228,0.0179863
5.4205146,0.00284961
5.4206064,-0.00349805
5.4206982,0.00431445
5.42079,-0.000568359
5.4208818,-0.00105664
5.4209736,0.00284961
5.4210654,-0.00252148
5.4211572,0.00138477
5.421249,0.00529102
5.4213408,0.00870898
5.4214326,-0.0274238
5.4215244,0.000896484
5.4216162,0.00236133
5.421708,-0.000568359
5.4217998,0.00626758
5.4218916,0.00382617
5.4219834,-0.00349805
5.4220752,-8.00781e-05
5.422167,-0.00398633
5.4222588,0.00284961
5.4223506,-0.0020332
5.4224424,-0.00252148
5.4225342,-0.00105664
5.422626,-0.00545117
5.4227178,-0.00349805
5.4228096,0.00480273
5.4229014,-0.00496289
5.4229932,0.00480273
5.423085,-0.00886914
5.4231768,-0.0074043
5.4232686,-0.00935742
5.4233604,-0.000568359
5.4234522,-0.0147285
5.423544,-0.00691602
5.4236358,-0.0142402
5.4237276,-0.0074043
5.4238194,-0.0142402
5.4239112,-0.013752
5.424003,-0.0230293
5.4240948,-0.013752
5.4241866,-0.010334
5.4242784,0.00138477
5.4243702,-0.0196113
5.424462,-0.0186348
5.4245538,-0.0254707
5.4246456,-0.00349805
5.4247374,-0.029377
5.4248292,-0.0445137
5.424921,-0.0161934
5.4250128,-0.0098457
5.4251046,-0.010334
5.4251964,-0.0127754
5.4252882,-0.00935742
5.42538,-0.00105664
5.4254718,-0.00691602
5.4255636,-0.013752
5.4256554,-0.0318184
5.4257472,-0.0303535
5.425839,-0.0210762
5.4259308,-0.013752
5.4260226,0.0057793
5.4261144,-0.0166816
5.4262062,-0.0117988
5.426298,-0.0196113
5.4263898,-0.0235176
5.4264816,-0.0303535
5.4265734,-0.029377
5.4266652,-0.0279121
5.426757,-0.0249824
5.4268488,0.00138477
5.4269406,-0.010334
5.4270324,-0.025959
5.4271242,-0.0200996
5.427216,-0.0074043
5.4273078,-0.0161934
5.4273996,-8.00781e-05
5.4274914,-0.00105664
5.4275832,-0.00935742
5.427675,-0.00252148
5.4277668,-0.0098457
5.4278586,-0.0308418
5.4279504,-0.00300977
5.4280422,-0.00838086
5.428134,-0.00496289
5.4282258,0.00333789
5.4283176,-0.0020332
5.4284094,-0.0166816
5.4285012,-0.00789258
5.428593,-0.000568359
5.4286848,-8.00781e-05
5.4287766,-0.0152168
5.4288684,0.000408203
5.4289602,-0.00935742
5.429052,-0.0147285
5.4291438,-0.0132637
5.4292356,-0.00642773
5.4293274,-0.00154492
5.4294192,-0.00593945
5.429511,-0.0157051
5.4296028,-0.0113105
5.4296946,-0.0142402
5.4297864,-0.00545117
5.4298782,-0.00300977
5.42997,-0.0074043
5.4300618,-0.0122871
5.4301536,0.00187305
5.4302454,-0.0132637
5.4303372,-0.010334
5.430429,-0.0098457
5.4305208,-0.010334
5.4306126,-0.00642773
5.4307044,-0.0113105
5.4307962,-0.000568359
5.430888,-0.00349805
5.4309798,0.00382617
5.4310716,-0.0157051
5.4311634,-0.00642773
5.4312552,-0.0113105
5.431347,0.000408203
5.4314388,-0.00593945
5.4315306,-8.00781e-05
5.4316224,-0.00593945
5.4317142,-0.00935742
5.431806,-0.00300977
5.4318978,-0.00691602
5.4319896,0.00284961
5.4320814,-0.00496289
5.4321732,-0.0098457
5.432265,-0.00886914
5.4323568,-0.00593945
5.4324486,0.00333789
5.4325404,-0.00300977
5.4326322,0.0267754
5.432724,0.000896484
5.4328158,0.00333789
5.4329076,0.00431445
5.4329994,-0.0220527
5.4330912,0.00333789
5.433183,0.0101738
5.4332748,0.00236133
5.4333666,0.0126152
5.4334584,-0.00447461
5.4335502,0.00529102
5.433642,0.0057793
5.4337338,0.0165215
5.4338256,0.00138477
5.4339174,0.0140801
5.4340092,0.012127
5.434101,0.0116387
5.4341928,0.0140801
5.4342846,0.00333789
5.4343764,0.0301934
5.4344682,-0.00447461
5.43456,0.00968555
5.4346518,0.00529102
5.4347436,0.012127
5.4348354,0.00431445
5.4349272,0.00675586
5.435019,0.00236133
5.4351108,0.012127
5.4352026,0.00431445
5.4352944,-0.00545117
5.4353862,-0.00593945
5.435478,0.00333789
5.4355698,0.00675586
5.4356616,0.0248223
5.4357534,0.0214043
5.4358452,0.0257988
5.435937,0.0111504
5.4360288,0.0111504
5.4361206,0.00138477
5.4362124,0.00529102
5.4363042,0.0135918
5.436396,0.0116387
5.4364878,0.0199395
5.4365796,0.0233574
5.4366714,0.0238457
5.4367632,0.00675586
5.436855,0.012127
5.4369468,0.0101738
5.4370386,0.0179863
5.4371304,0.0106621
5.4372222,0.012127
5.437314,0.0179863
5.4374058,-0.00154492
5.4374976,0.00480273
5.4375894,-0.00252148
5.4376812,0.0116387
5.437773,0.0126152
5.4378648,0.0106621
5.4379566,0.00187305
5.4380484,0.00333789
5.4381402,-0.000568359
5.438232,0.00138477
5.4383238,0.0101738
5.4384156,0.00138477
5.4385074,0.00480273
5.4385992,-0.00447461
5.438691,0.00284961
5.4387828,0.0106621
5.4388746,0.00236133
5.4389664,-0.00349805
5.4390582,-0.00398633
5.43915,-0.00105664
5.4392418,0.00724414
5.4393336,0.00236133
5.4394254,-0.0113105
5.4395172,-0.00105664
5.439609,0.024334
5.4397008,0.00236133
5.4397926,-0.0020332
5.4398844,0.00284961
5.4399762,-0.0186348
5.440068,0.0131035
5.4401598,0.00480273
5.4402516,-0.00105664
5.4403434,0.0106621
5.4404352,-0.00349805
5.440527,0.00870898
5.4406188,0.00431445
5.4407106,0.00480273
5.4408024,0.00529102
5.4408942,0.00870898
5.440986,0.00626758
5.4410778,-8.00781e-05
5.4411696,0.00138477
5.4412614,0.00284961
5.4413532,0.0126152
5.441445,0.000896484
5.4415368,0.0057793
5.4416286,0.00724414
5.4417204,-0.00105664
5.4418122,-0.0020332
5.441904,0.00138477
5.4419958,-0.0117988
5.4420876,-0.00349805
5.4421794,0.00870898
5.4422712,-8.00781e-05
5.442363,0.000408203
5.4424548,-0.00349805
5.4425466,-0.00398633
5.4426384,0.0262871
5.4427302,0.00431445
5.442822,-0.013752
5.4429138,-0.0230293
5.4430056,-0.00789258
5.4430974,-8.00781e-05
5.4431892,-0.013752
5.443281,-0.0127754
5.4433728,-0.0098457
5.4434646,-0.00398633
5.4435564,-0.0122871
5.4436482,-0.0117988
5.44374,-0.00447461
5.4438318,-0.0157051
5.4439236,-0.010334
5.4440154,-0.0132637
5.4441072,-0.00886914
5.444199,-0.013752
5.4442908,-0.00252148
5.4443826,-0.010334
5.4444744,-0.0147285
5.4445662,-0.0176582
5.444658,-0.0196113
5.4447498,-0.0098457
5.4448416,-0.0147285
5.4449334,-0.0098457
5.4450252,-0.0171699
5.445117,-0.00398633
5.4452088,-0.0147285
5.4453006,-0.0113105
5.4453924,-0.00300977
5.4454842,-0.00398633
5.445576,-0.0171699
5.4456678,-0.0264473
5.4457596,-0.025959
5.4458514,-0.0284004
5.4459432,-0.00593945
5.446035,-0.0235176
5.4461268,-0.0074043
5.4462186,-0.00838086
5.4463104,-0.0196113
5.4464022,-0.0244941
5.446494,-0.0254707
5.4465858,-0.0186348
5.4466776,-0.0235176
5.4467694,-0.0186348
5.4468612,-0.0200996
5.446953,-0.0020332
5.4470448,-0.0127754
5.4471366,-0.0274238
5.4472284,-0.013752
5.4473202,-0.0166816
5.447412,-0.0113105
5.4475038,-0.0020332
5.4475956,0.00431445
5.4476874,-0.00593945
5.4477792,-0.00545117
5.447871,-0.00691602
5.4479628,-0.0196113
5.4480546,-0.00398633
5.4481464,0.0155449
5.4482382,-0.0117988
5.44833,-0.00496289
5.4484218,-0.0074043
5.4485136,-0.00545117
5.4486054,-0.00398633
5.4486972,-0.00154492
5.448789,-0.00935742
5.4488808,-0.00349805
5.4489726,0.00284961
5.4490644,-0.00398633
5.4491562,-0.010334
5.449248,-0.010334
5.4493398,-0.00642773
5.4494316,-0.0074043
5.4495234,-0.00349805
5.4496152,0.00333789
5.449707,0.00138477
5.4497988,-0.00154492
5.4498906,-0.0127754
5.4499824,-0.0122871
5.4500742,-0.0074043
5.450166,-0.00300977
5.4502578,-0.0074043
5.4503496,0.00138477
5.4504414,-0.00496289
5.4505332,-0.0074043
5.450625,-0.0074043
5.4507168,-0.00496289
5.4508086,-0.0161934
5.4509004,-0.00496289
5.4509922,0.0297051
5.451084,-0.0196113
5.4511758,-0.0098457
5.4512676,-0.00935742
5.4513594,-0.0074043
5.4514512,-0.0113105
5.451543,-0.00642773
5.4516348,-0.00105664
5.4517266,-0.00545117
5.4518184,-0.00300977
5.4519102,0.00675586
5.452002,-0.010334
5.4520938,-0.010334
5.4521856,-0.0098457
5.4522774,-0.0020332
5.4523692,0.00187305
5.452461,-0.0108223
5.4525528,0.0082207
5.4526446,-0.00691602
5.4527364,-0.00105664
5.4528282,-0.0020332
5.45292,-0.00642773
5.4530118,0.0111504
5.4531036,0.00626758
5.4531954,0.00870898
5.4532872,0.00333789
5.453379,0.0106621
5.4534708,0.00626758
5.4535626,-8.00781e-05
5.4536544,0.0082207
5.4537462,0.012127
5.453838,0.00333789
5.4539298,0.00968555
5.4540216,0.0106621
5.4541134,0.00724414
5.4542052,0.00626758
5.454297,-8.00781e-05
5.4543888,0.00431445
5.4544806,0.00187305
5.4545724,0.0126152
5.4546642,0.00529102
5.454756,0.00284961
5.4548478,0.00773242
5.4549396,0.0106621
5.4550314,0.00870898
5.4551232,-0.0142402
5.455215,0.0126152
5.4553068,0.0194512
5.4553986,0.000408203
5.4554904,0.00333789
5.4555822,0.0116387
5.455674,0.0267754
5.4557658,0.0257988
5.4558576,0.0233574
5.4559494,0.0116387
5.4560412,0.012127
5.456133,0.0057793
5.4562248,0.0057793
5.4563166,0.0140801
5.4564084,0.0204277
5.4565002,0.0204277
5.456592,0.0438652
5.4566838,0.00919727
5.4567756,0.0126152
5.4568674,0.0170098
5.4569592,0.0155449
5.457051,0.0306816
5.4571428,0.0199395
5.4572346,0.0355645
5.4573264,0.0126152
5.4574182,0.00870898
5.45751,0.00333789
5.4576018,0.0101738
5.4576936,0.00138477
5.4577854,0.00333789
5.4578772,0.00529102
5.457969,0.00480273
5.4580608,0.00626758
5.4581526,0.0116387
5.4582444,-0.00252148
5.4583362,0.000896484
5.458428,0.00333789
5.4585198,0.00236133
5.4586116,0.00333789
5.4587034,-0.00349805
5.4587952,0.00236133
5.458887,0.00382617
5.4589788,0.00480273
5.4590706,-0.00154492
5.4591624,-0.00252148
5.4592542,0.0101738
5.459346,0.0282402
5.4594378,-0.00349805
5.4595296,0.00480273
5.4596214,-0.00496289
5.4597132,0.00431445
5.459805,-0.0020332
5.4598968,-0.00349805
5.4599886,0.00529102
5.4600804,0.0194512
5.4601722,0.00382617
5.460264,-0.0117988
5.4603558,0.00529102
5.4604476,0.000408203
5.4605394,0.00480273
5.4606312,0.0101738
5.460723,0.00187305
5.4608148,0.012127
5.4609066,-0.000568359
5.4609984,-0.00447461
5.4610902,-0.000568359
5.461182,0.00187305
5.4612738,-0.00349805
5.4613656,-0.00642773
5.4614574,-0.0020332
5.4615492,-0.0074043
5.461641,0.00138477
5.4617328,0.00236133
5.4618246,0.000408203
5.4619164,0.0057793
5.4620082,0.00529102
5.4621,-0.00642773
5.4621918,-0.00789258
5.4622836,0.0057793
5.4623754,0.00236133
5.4624672,-0.00447461
5.462559,0.00187305
5.4626508,0.00187305
5.4627426,0.000408203
5.4628344,-0.00300977
5.4629262,-0.00154492
5.463018,-0.000568359
5.4631098,-0.0108223
5.4632016,-0.0113105
5.4632934,-0.0166816
5.4633852,-0.00691602
5.463477,-0.00252148
5.4635688,0.0106621
5.4636606,-0.0108223
5.4637524,-0.0142402
5.4638442,-0.0200996
5.463936,-0.0235176
5.4640278,0.0116387
5.4641196,-0.0157051
5.4642114,0.00431445
5.4643032,-0.00105664
5.464395,-0.00496289
5.4644868,-0.00496289
5.4645786,-0.00691602
5.4646704,-0.00691602
5.4647622,0.000896484
5.464854,-0.0196113
5.4649458,-0.0161934
5.4650376,-0.0122871
5.4651294,-0.0147285
5.4652212,-0.0161934
5.465313,-0.00691602
5.4654048,0.00187305
5.4654966,0.000896484
5.4655884,-0.00838086
5.4656802,-0.0401191
5.465772,-0.0406074
5.4658638,-0.0264473
5.4659556,-0.013752
5.4660474,-0.00691602
5.4661392,-0.0113105
5.466231,-0.0171699
5.4663228,-0.0117988
5.4664146,-0.0186348
5.4665064,-0.0279121
